photos,index,class instances,xmid,ymid,xmin,ymin,xmax,ymax,iwidth,iheight,class,valid,train,test
G0024060_10,784,3,164.5,206.0,90.0,177.0,239.0,235.0,512.0,512.0,gutter,False,True,False
G0024060_10,785,4,368.5,219.0,225.0,197.0,512.0,241.0,512.0,512.0,gutter,False,True,False
G0024060_10,786,5,40.0,335.0,1.0,183.0,79.0,487.0,512.0,512.0,car,False,True,False
G0024060_10,787,6,33.0,76.5,1.0,1.0,65.0,152.0,512.0,512.0,car,False,True,False
G0013865_2,788,1,380.0,392.0,329.0,341.0,431.0,443.0,512.0,512.0,table,False,True,False
G0013865_2,789,2,418.5,495.5,378.0,479.0,459.0,512.0,512.0,512.0,toy,False,True,False
G0024019_12,790,1,367.0,157.0,222.0,1.0,512.0,313.0,512.0,512.0,porch,False,True,False
G0024019_12,791,3,469.0,242.0,452.0,220.0,486.0,264.0,512.0,512.0,table,False,True,False
DJI_0127_21,792,1,465.5,61.0,436.0,24.0,495.0,98.0,500.0,500.0,trash bin,False,True,False
DJI_0127_21,793,2,453.0,182.0,406.0,138.0,500.0,226.0,500.0,500.0,trash bin,False,True,False
DJI_0127_21,794,3,424.0,107.5,408.0,86.0,440.0,129.0,500.0,500.0,container,False,True,False
DJI_0104_6,795,1,113.5,283.5,68.0,233.0,159.0,334.0,500.0,500.0,toy,False,True,False
DJI_0104_6,796,2,212.5,302.5,173.0,270.0,252.0,335.0,500.0,500.0,toy,False,True,False
DJI_0104_6,797,3,195.0,390.5,169.0,363.0,221.0,418.0,500.0,500.0,toy,False,True,False
DJI_0104_6,798,4,96.0,42.0,78.0,21.0,114.0,63.0,500.0,500.0,toy,False,True,False
DJI_0104_6,799,5,49.0,21.0,31.0,1.0,67.0,41.0,500.0,500.0,toy,False,True,False
DJI_0104_6,800,6,161.0,299.0,145.0,284.0,177.0,314.0,500.0,500.0,toy,False,True,False
DJI_0157_46,801,1,472.5,450.0,457.0,439.0,488.0,461.0,500.0,500.0,watering can,False,True,False
DJI_0157_46,802,2,467.0,472.5,444.0,451.0,490.0,494.0,500.0,500.0,flower pot,False,True,False
DJI_0181_17,803,1,145.0,213.5,1.0,5.0,289.0,422.0,500.0,500.0,porch,False,True,False
DJI_0181_17,804,2,146.0,152.0,129.0,123.0,163.0,181.0,500.0,500.0,container,False,True,False
DJI_0181_17,805,3,170.0,376.5,158.0,364.0,182.0,389.0,500.0,500.0,flower pot,False,True,False
DJI_0181_17,806,4,61.0,347.0,43.0,333.0,79.0,361.0,500.0,500.0,flower pot,False,True,False
DJI_0181_17,807,5,84.5,139.5,67.0,123.0,102.0,156.0,500.0,500.0,flower pot,False,True,False
G0024040_10,808,1,199.0,63.5,72.0,2.0,326.0,125.0,512.0,512.0,car,True,False,False
G0013867_3,809,1,178.5,348.0,149.0,317.0,208.0,379.0,512.0,512.0,air conditioner,False,False,True
G0024084_7,810,1,445.5,201.5,427.0,186.0,464.0,217.0,512.0,512.0,container,False,True,False
G0024084_7,811,2,337.0,207.0,327.0,190.0,347.0,224.0,512.0,512.0,container,False,True,False
DJI_0294_2,812,1,280.5,456.5,262.0,437.0,299.0,476.0,512.0,512.0,flower pot,False,True,False
G0036557_2,813,1,188.0,418.0,177.0,409.0,199.0,427.0,512.0,512.0,flower pot,False,True,False
G0036557_2,814,2,169.5,436.5,149.0,420.0,190.0,453.0,512.0,512.0,flower pot,False,True,False
G0036557_2,815,3,64.0,425.0,55.0,417.0,73.0,433.0,512.0,512.0,flower pot,False,True,False
DJI_0039_27,816,1,108.0,29.0,84.0,8.0,132.0,50.0,512.0,512.0,flower pot,False,True,False
DJI_0427_39,817,1,200.5,428.5,169.0,399.0,232.0,458.0,500.0,500.0,bird bath,False,True,False
DJI_0427_39,818,2,199.5,427.5,168.0,398.0,231.0,457.0,500.0,500.0,larvae,False,True,False
G0013836_5,819,1,356.5,410.5,288.0,309.0,425.0,512.0,440.0,512.0,car,False,True,False
G0013858_5,820,1,98.0,342.5,58.0,304.0,138.0,381.0,440.0,512.0,trash bin,False,True,False
G0024068_2,821,1,95.5,326.0,59.0,278.0,132.0,374.0,512.0,512.0,table,False,True,False
G0024068_2,822,2,106.5,345.5,1.0,185.0,212.0,506.0,512.0,512.0,porch,False,True,False
G0024068_2,823,3,74.5,47.0,48.0,23.0,101.0,71.0,512.0,512.0,container,False,True,False
G0024068_2,824,4,28.5,52.0,6.0,28.0,51.0,76.0,512.0,512.0,container,False,True,False
G0024068_2,825,5,44.5,283.0,27.0,264.0,62.0,302.0,512.0,512.0,flower pot,False,True,False
DJI_0069_38,826,1,433.5,451.0,371.0,402.0,496.0,500.0,500.0,500.0,air conditioner,True,False,False
G0013868_0,827,1,163.0,144.0,41.0,53.0,285.0,235.0,512.0,512.0,car,False,True,False
DJI_0157_18,828,1,168.5,409.5,142.0,381.0,195.0,438.0,500.0,500.0,trash bin,False,False,True
DJI_0105_23,829,1,344.5,233.5,323.0,215.0,366.0,252.0,500.0,500.0,flower pot,False,True,False
DJI_0105_23,830,2,252.0,390.5,202.0,341.0,302.0,440.0,500.0,500.0,flower pot,False,True,False
DJI_0105_23,831,3,209.0,64.5,193.0,49.0,225.0,80.0,500.0,500.0,watering can,False,True,False
G0024069_19,832,1,324.0,68.0,304.0,48.0,344.0,88.0,512.0,464.0,trash bin,False,False,True
G0024069_19,833,2,284.0,60.0,255.0,32.0,313.0,88.0,512.0,464.0,trash bin,False,False,True
G0024069_19,834,3,364.0,148.0,357.0,141.0,371.0,155.0,512.0,464.0,container,False,False,True
G0024069_19,835,4,399.5,279.0,293.0,99.0,506.0,459.0,512.0,464.0,porch,False,False,True
G0036427_14,836,1,418.0,420.0,412.0,415.0,424.0,425.0,512.0,512.0,container,True,False,False
G0036427_14,837,2,417.5,433.0,408.0,426.0,427.0,440.0,512.0,512.0,container,True,False,False
G0036427_14,838,3,502.0,323.0,492.0,312.0,512.0,334.0,512.0,512.0,container,True,False,False
DJI_0325_25,839,1,451.0,138.5,390.0,4.0,512.0,273.0,512.0,512.0,umbrella,False,True,False
G0024061_7,840,1,355.5,70.5,328.0,26.0,383.0,115.0,512.0,512.0,table,False,True,False
DJI_0393_43,841,1,80.0,395.0,1.0,315.0,159.0,475.0,500.0,500.0,basketball,True,False,False
DJI_0191_1,842,1,418.5,133.0,338.0,1.0,499.0,265.0,500.0,500.0,porch,False,True,False
DJI_0028_13,843,1,76.5,496.5,66.0,486.0,87.0,507.0,512.0,512.0,container,False,True,False
DJI_0111_31,844,1,257.0,22.5,216.0,1.0,298.0,44.0,500.0,500.0,toy,False,True,False
DJI_0111_31,845,2,355.0,32.0,325.0,9.0,385.0,55.0,500.0,500.0,toy,False,True,False
DJI_0163_0,846,1,454.0,147.0,432.0,122.0,476.0,172.0,500.0,500.0,toy,False,True,False
DJI_0163_0,847,2,428.0,261.0,406.0,236.0,450.0,286.0,500.0,500.0,toy,False,True,False
DJI_0163_0,848,3,451.0,374.5,409.0,348.0,493.0,401.0,500.0,500.0,toy,False,True,False
DJI_0163_0,849,4,308.0,405.0,299.0,395.0,317.0,415.0,500.0,500.0,toy,False,True,False
DJI_0163_0,850,5,348.0,123.0,339.0,113.0,357.0,133.0,500.0,500.0,toy,False,True,False
DJI_0248_4,851,1,307.5,178.5,269.0,122.0,346.0,235.0,500.0,500.0,trash bin,False,True,False
DJI_0004_10,852,1,311.5,335.5,291.0,318.0,332.0,353.0,512.0,512.0,pot,False,True,False
DJI_0004_10,853,2,99.0,207.0,80.0,191.0,118.0,223.0,512.0,512.0,pot,False,True,False
DJI_0004_10,854,3,319.5,367.0,292.0,346.0,347.0,388.0,512.0,512.0,pot,False,True,False
DJI_0004_10,855,4,99.5,249.0,65.0,220.0,134.0,278.0,512.0,512.0,pot,False,True,False
G0036463_21,856,1,21.0,129.0,6.0,109.0,36.0,149.0,512.0,464.0,container,False,True,False
G0036463_21,857,2,86.5,55.5,67.0,38.0,106.0,73.0,512.0,464.0,container,False,True,False
G0036463_21,858,3,98.5,324.5,81.0,304.0,116.0,345.0,512.0,464.0,toy,False,True,False
G0036463_21,859,4,100.5,192.5,14.0,64.0,187.0,321.0,512.0,464.0,clutter,False,True,False
G0036484_10,860,1,377.5,396.5,360.0,379.0,395.0,414.0,512.0,512.0,trash bin,False,True,False
DJI_0294_31,861,1,259.0,484.5,215.0,462.0,303.0,507.0,416.0,512.0,gutter,False,True,False
G0024055_6,862,1,185.0,269.5,98.0,141.0,272.0,398.0,512.0,512.0,car,False,True,False
G0024083_18,863,1,247.5,95.0,229.0,80.0,266.0,110.0,512.0,464.0,container,False,True,False
G0024070_22,864,1,49.5,176.5,14.0,134.0,85.0,219.0,512.0,464.0,tarp,False,True,False
DJI_0099_10,865,1,251.5,415.0,202.0,382.0,301.0,448.0,500.0,500.0,stone feature,False,True,False
DJI_0099_10,866,2,46.0,413.0,5.0,387.0,87.0,439.0,500.0,500.0,stone feature,False,True,False
DJI_0099_10,867,3,249.5,413.0,200.0,380.0,299.0,446.0,500.0,500.0,no larvae,False,True,False
DJI_0099_10,868,4,44.0,411.0,3.0,385.0,85.0,437.0,500.0,500.0,no larvae,False,True,False
G0036464_15,869,1,59.5,482.0,42.0,464.0,77.0,500.0,512.0,512.0,toy,False,True,False
DJI_0132_22,870,1,93.5,78.5,50.0,37.0,137.0,120.0,500.0,500.0,trash bin,False,True,False
DJI_0132_22,871,2,88.0,33.0,49.0,1.0,127.0,65.0,500.0,500.0,trash bin,False,True,False
DJI_0132_22,872,3,184.5,157.5,149.0,117.0,220.0,198.0,500.0,500.0,air conditioner,False,True,False
DJI_0132_22,873,4,249.0,195.0,209.0,151.0,289.0,239.0,500.0,500.0,air conditioner,False,True,False
G0024070_12,874,1,318.5,41.0,278.0,11.0,359.0,71.0,512.0,512.0,toy,True,False,False
G0024070_12,875,2,250.0,51.5,213.0,23.0,287.0,80.0,512.0,512.0,toy,True,False,False
G0024070_12,876,3,243.5,24.0,210.0,1.0,277.0,47.0,512.0,512.0,toy,True,False,False
G0024075_8,877,1,208.5,322.5,192.0,310.0,225.0,335.0,512.0,512.0,container,False,True,False
G0024075_8,878,2,188.5,335.0,170.0,326.0,207.0,344.0,512.0,512.0,container,False,True,False
G0036473_15,879,3,476.0,208.5,440.0,187.0,512.0,230.0,512.0,512.0,container,False,True,False
G0036473_15,880,4,474.5,247.5,437.0,223.0,512.0,272.0,512.0,512.0,container,False,True,False
G0024058_15,881,1,17.5,124.5,5.0,112.0,30.0,137.0,512.0,512.0,container,False,True,False
G0024058_15,882,2,13.0,141.0,1.0,130.0,25.0,152.0,512.0,512.0,container,False,True,False
G0024049_10,883,1,258.5,36.5,217.0,1.0,300.0,72.0,512.0,512.0,table,False,True,False
G0024049_10,884,2,248.5,180.0,236.0,164.0,261.0,196.0,512.0,512.0,toy,False,True,False
G0024049_10,885,4,29.5,194.5,1.0,149.0,58.0,240.0,512.0,512.0,toy,False,True,False
G0024029_7,886,1,428.0,466.5,369.0,421.0,487.0,512.0,512.0,512.0,umbrella,True,False,False
DJI_0127_22,887,1,414.5,370.5,384.0,355.0,445.0,386.0,500.0,500.0,container,False,False,True
DJI_0127_22,888,2,468.5,362.5,437.0,338.0,500.0,387.0,500.0,500.0,toy,False,False,True
DJI_0127_22,889,3,34.5,370.5,2.0,339.0,67.0,402.0,500.0,500.0,trash bin,False,False,True
DJI_0154_9,890,1,235.0,348.5,1.0,201.0,469.0,496.0,500.0,500.0,porch,False,True,False
DJI_0154_9,891,2,79.5,363.5,8.0,288.0,151.0,439.0,500.0,500.0,tarp,False,True,False
G0024055_11,892,1,181.0,383.5,156.0,357.0,206.0,410.0,440.0,512.0,trash,True,False,False
DJI_0129_20,893,1,369.5,14.5,351.0,1.0,388.0,28.0,500.0,500.0,container,False,True,False
G0013886_2,894,1,424.0,317.0,336.0,134.0,512.0,500.0,512.0,512.0,car,False,False,True
DJI_0428_28,895,1,208.5,358.0,112.0,287.0,305.0,429.0,500.0,500.0,basketball,False,True,False
DJI_0428_28,896,2,248.0,466.0,214.0,435.0,282.0,497.0,500.0,500.0,trash bin,False,True,False
DJI_0428_28,897,3,328.0,456.0,301.0,429.0,355.0,483.0,500.0,500.0,trash bin,False,True,False
DJI_0098_19,898,2,31.5,243.5,4.0,213.0,59.0,274.0,500.0,500.0,no larvae,False,True,False
G0013843_2,899,1,63.5,323.0,50.0,306.0,77.0,340.0,512.0,512.0,container,False,True,False
G0013843_2,900,2,26.0,415.0,14.0,406.0,38.0,424.0,512.0,512.0,container,False,True,False
G0013843_2,901,3,8.0,411.0,1.0,398.0,15.0,424.0,512.0,512.0,container,False,True,False
G0013843_2,902,4,64.5,324.0,48.0,310.0,81.0,338.0,512.0,512.0,flower pot,False,True,False
G0013843_2,903,5,23.5,417.0,11.0,404.0,36.0,430.0,512.0,512.0,flower pot,False,True,False
G0024033_13,904,1,183.0,93.5,175.0,86.0,191.0,101.0,512.0,512.0,container,False,True,False
DJI_0089_39,905,1,284.5,232.0,73.0,3.0,496.0,461.0,500.0,500.0,toy,False,True,False
DJI_0082_12,906,1,390.5,202.5,366.0,176.0,415.0,229.0,500.0,500.0,container,False,True,False
DJI_0082_12,907,2,391.5,206.0,367.0,177.0,416.0,235.0,500.0,500.0,no larvae,False,True,False
G0024071_4,908,1,178.0,206.0,160.0,188.0,196.0,224.0,512.0,512.0,container,False,True,False
G0024071_4,909,2,245.0,395.0,180.0,283.0,310.0,507.0,512.0,512.0,toy,False,True,False
G0024071_4,910,3,247.5,397.0,185.0,285.0,310.0,509.0,512.0,512.0,kayak,False,True,False
DJI_0116_23,911,1,152.5,239.0,111.0,197.0,194.0,281.0,500.0,500.0,container,True,False,False
DJI_0116_38,912,1,327.5,25.5,305.0,5.0,350.0,46.0,500.0,500.0,container,False,True,False
G0013885_8,913,1,168.5,451.5,150.0,435.0,187.0,468.0,512.0,512.0,pot,False,True,False
G0013833_14,914,2,70.5,22.5,48.0,1.0,93.0,44.0,512.0,512.0,toy,False,True,False
G0013833_14,915,3,67.0,49.5,45.0,27.0,89.0,72.0,512.0,512.0,toy,False,True,False
DJI_0163_46,916,1,425.5,164.0,403.0,139.0,448.0,189.0,500.0,500.0,flower pot,False,True,False
DJI_0078_28,917,1,256.0,230.5,12.0,4.0,500.0,457.0,500.0,500.0,clutter,False,True,False
DJI_0078_28,918,2,254.0,228.5,10.0,2.0,498.0,455.0,500.0,500.0,larvae,False,True,False
DJI_0100_4,919,1,132.0,220.5,112.0,202.0,152.0,239.0,500.0,500.0,toy,False,True,False
DJI_0100_4,920,2,130.0,218.5,110.0,200.0,150.0,237.0,500.0,500.0,no larvae,False,True,False
G0024060_19,921,1,434.0,272.0,356.0,195.0,512.0,349.0,512.0,464.0,car,False,True,False
G0024036_2,922,1,259.0,130.0,246.0,116.0,272.0,144.0,512.0,512.0,container,False,True,False
G0024036_2,923,2,273.0,275.0,259.0,260.0,287.0,290.0,512.0,512.0,container,False,True,False
G0024036_2,924,3,3.5,330.5,1.0,316.0,6.0,345.0,512.0,512.0,container,False,True,False
G0013876_16,925,1,452.0,404.0,392.0,333.0,512.0,475.0,512.0,512.0,table,False,False,True
DJI_0017_17,926,2,375.5,234.5,352.0,207.0,399.0,262.0,512.0,512.0,flower pot,False,True,False
DJI_0024_16,927,1,368.5,434.5,271.0,357.0,466.0,512.0,512.0,512.0,basketball,False,True,False
G0013831_2,928,1,139.5,145.5,118.0,128.0,161.0,163.0,512.0,512.0,air conditioner,False,True,False
G0013831_2,929,2,74.0,143.5,52.0,121.0,96.0,166.0,512.0,512.0,air conditioner,False,True,False
G0013831_2,930,4,296.5,50.0,285.0,40.0,308.0,60.0,512.0,512.0,container,False,True,False
G0013831_2,931,5,295.5,32.5,286.0,24.0,305.0,41.0,512.0,512.0,container,False,True,False
G0013831_2,932,6,296.0,33.0,287.0,25.0,305.0,41.0,512.0,512.0,flower pot,False,True,False
G0013831_2,933,7,296.5,49.0,287.0,40.0,306.0,58.0,512.0,512.0,flower pot,False,True,False
DJI_0308_16,934,1,77.0,325.5,3.0,214.0,151.0,437.0,512.0,512.0,umbrella,False,True,False
G0036449_23,935,1,49.5,337.5,30.0,322.0,69.0,353.0,440.0,464.0,container,False,True,False
G0013859_14,936,1,420.5,211.0,404.0,189.0,437.0,233.0,512.0,512.0,container,False,True,False
DJI_0135_34,937,1,350.5,158.0,284.0,91.0,417.0,225.0,500.0,500.0,basketball,False,True,False
DJI_0135_34,938,2,348.5,156.0,282.0,89.0,415.0,223.0,500.0,500.0,no larvae,False,True,False
DJI_0135_34,939,3,456.0,9.5,433.0,1.0,479.0,18.0,500.0,500.0,trash bin,False,True,False
DJI_0135_34,940,4,415.0,16.0,396.0,1.0,434.0,31.0,500.0,500.0,trash bin,False,True,False
DJI_0135_34,941,5,361.5,32.5,341.0,18.0,382.0,47.0,500.0,500.0,trash bin,False,True,False
DJI_0135_34,942,6,321.5,49.5,301.0,35.0,342.0,64.0,500.0,500.0,trash bin,False,True,False
DJI_0135_34,943,7,319.5,47.5,299.0,33.0,340.0,62.0,500.0,500.0,no larvae,False,True,False
DJI_0135_34,944,8,361.5,30.5,341.0,16.0,382.0,45.0,500.0,500.0,no larvae,False,True,False
DJI_0135_34,945,9,413.5,16.5,393.0,2.0,434.0,31.0,500.0,500.0,no larvae,False,True,False
DJI_0135_34,946,10,455.5,10.5,438.0,1.0,473.0,20.0,500.0,500.0,no larvae,False,True,False
DJI_0009_2,947,1,252.5,318.0,231.0,303.0,274.0,333.0,512.0,512.0,toy,False,False,True
DJI_0009_2,948,2,255.5,204.0,231.0,178.0,280.0,230.0,512.0,512.0,pot,False,False,True
DJI_0009_2,949,3,338.0,493.5,328.0,484.0,348.0,503.0,512.0,512.0,toy,False,False,True
DJI_0318_8,950,1,46.0,223.5,10.0,190.0,82.0,257.0,512.0,512.0,container,False,True,False
G0013866_8,951,1,103.0,311.5,68.0,277.0,138.0,346.0,512.0,512.0,toy,False,True,False
DJI_0104_20,952,1,450.5,428.5,419.0,401.0,482.0,456.0,500.0,500.0,trash bin,False,True,False
DJI_0104_20,953,2,473.0,462.0,446.0,439.0,500.0,485.0,500.0,500.0,container,False,True,False
DJI_0104_20,954,3,475.5,483.5,451.0,467.0,500.0,500.0,500.0,500.0,container,False,True,False
G0013889_14,955,2,194.0,300.0,1.0,90.0,387.0,510.0,512.0,512.0,porch,False,True,False
G0024074_14,956,1,55.5,471.0,39.0,448.0,72.0,494.0,512.0,512.0,flower pot,False,True,False
G0024074_14,957,2,38.0,484.0,28.0,470.0,48.0,498.0,512.0,512.0,flower pot,False,True,False
G0024074_14,958,3,56.0,466.5,40.0,445.0,72.0,488.0,512.0,512.0,container,False,True,False
G0024074_14,959,4,37.5,480.0,28.0,466.0,47.0,494.0,512.0,512.0,container,False,True,False
DJI_0318_7,960,1,186.5,265.0,163.0,233.0,210.0,297.0,416.0,512.0,flower pot,False,True,False
G0024038_2,961,1,277.0,305.5,264.0,291.0,290.0,320.0,512.0,512.0,flower pot,False,True,False
G0024038_2,962,3,424.0,234.0,340.0,151.0,508.0,317.0,512.0,512.0,umbrella,False,True,False
DJI_0130_15,963,1,73.5,35.5,27.0,1.0,120.0,70.0,500.0,500.0,container,False,False,True
G0024068_8,964,1,164.0,138.0,155.0,128.0,173.0,148.0,512.0,512.0,container,False,True,False
G0024068_8,965,2,165.5,139.0,158.0,132.0,173.0,146.0,512.0,512.0,flower pot,False,True,False
DJI_0104_4,966,1,422.0,78.5,367.0,1.0,477.0,156.0,500.0,500.0,toy,True,False,False
G0036463_2,967,1,379.0,248.0,370.0,238.0,388.0,258.0,512.0,512.0,container,True,False,False
G0013843_1,968,1,341.0,174.0,329.0,164.0,353.0,184.0,512.0,512.0,container,True,False,False
G0013843_1,969,2,337.5,195.5,326.0,183.0,349.0,208.0,512.0,512.0,container,True,False,False
G0013843_1,970,3,355.5,224.0,341.0,211.0,370.0,237.0,512.0,512.0,container,True,False,False
G0013843_1,971,4,444.0,260.0,432.0,247.0,456.0,273.0,512.0,512.0,container,True,False,False
G0013843_1,972,5,459.5,431.5,443.0,415.0,476.0,448.0,512.0,512.0,container,True,False,False
G0013843_1,973,6,488.5,424.5,479.0,414.0,498.0,435.0,512.0,512.0,container,True,False,False
G0013843_1,974,8,378.5,182.0,363.0,156.0,394.0,208.0,512.0,512.0,flower pot,True,False,False
G0013843_1,975,9,367.0,213.5,318.0,106.0,416.0,321.0,512.0,512.0,porch,True,False,False
DJI_0099_35,976,1,121.5,386.5,109.0,373.0,134.0,400.0,500.0,500.0,container,False,True,False
DJI_0099_35,977,2,251.5,384.0,238.0,370.0,265.0,398.0,500.0,500.0,container,False,True,False
DJI_0099_35,978,3,267.5,345.0,258.0,336.0,277.0,354.0,500.0,500.0,container,False,True,False
DJI_0099_35,979,4,119.5,384.5,107.0,371.0,132.0,398.0,500.0,500.0,no larvae,False,True,False
DJI_0099_35,980,5,249.5,382.0,236.0,368.0,263.0,396.0,500.0,500.0,no larvae,False,True,False
DJI_0099_35,981,6,265.5,343.0,256.0,334.0,275.0,352.0,500.0,500.0,no larvae,False,True,False
DJI_0004_25,982,1,475.5,209.0,453.0,186.0,498.0,232.0,512.0,512.0,pot,False,True,False
DJI_0004_25,983,2,444.5,217.0,420.0,193.0,469.0,241.0,512.0,512.0,pot,False,True,False
DJI_0004_25,984,3,457.5,177.0,444.0,164.0,471.0,190.0,512.0,512.0,pot,False,True,False
DJI_0004_25,985,4,499.5,180.5,487.0,169.0,512.0,192.0,512.0,512.0,pot,False,True,False
DJI_0004_25,986,5,403.5,225.5,377.0,203.0,430.0,248.0,512.0,512.0,pot,False,True,False
DJI_0004_25,987,6,394.5,195.5,380.0,180.0,409.0,211.0,512.0,512.0,pot,False,True,False
G0024061_22,988,1,303.5,123.5,274.0,95.0,333.0,152.0,512.0,464.0,table,False,True,False
G0013842_6,989,1,178.5,400.0,36.0,321.0,321.0,479.0,512.0,512.0,car,False,True,False
G0024090_6,990,1,92.0,77.0,1.0,6.0,183.0,148.0,512.0,512.0,car,False,True,False
DJI_0175_25,991,1,64.0,132.0,48.0,115.0,80.0,149.0,500.0,500.0,flower pot,False,True,False
DJI_0175_25,992,2,67.5,157.5,52.0,141.0,83.0,174.0,500.0,500.0,flower pot,False,True,False
G0036444_4,993,1,401.0,178.0,388.0,166.0,414.0,190.0,512.0,512.0,container,False,True,False
G0036444_4,994,2,427.0,174.0,409.0,159.0,445.0,189.0,512.0,512.0,container,False,True,False
G0024019_4,995,1,370.0,167.0,360.0,159.0,380.0,175.0,512.0,512.0,flower pot,False,True,False
G0024019_4,996,2,204.0,364.0,101.0,306.0,307.0,422.0,512.0,512.0,car,False,True,False
DJI_0007_40,997,1,479.0,281.0,460.0,257.0,498.0,305.0,512.0,440.0,pot,False,True,False
DJI_0299_17,998,1,356.5,203.0,280.0,152.0,433.0,254.0,512.0,512.0,tarp,False,True,False
DJI_0299_17,999,2,298.5,163.0,89.0,101.0,508.0,225.0,512.0,512.0,clutter,False,True,False
G0013870_12,1000,1,286.0,328.0,105.0,186.0,467.0,470.0,512.0,512.0,car,False,True,False
DJI_0134_41,1001,1,150.5,304.0,3.0,108.0,298.0,500.0,500.0,500.0,porch,False,True,False
DJI_0134_41,1002,2,144.0,369.5,43.0,263.0,245.0,476.0,500.0,500.0,umbrella,False,True,False
G0013849_13,1003,1,270.5,372.5,223.0,284.0,318.0,461.0,512.0,512.0,table,True,False,False
G0013849_13,1004,2,281.0,282.0,90.0,52.0,472.0,512.0,512.0,512.0,porch,True,False,False
G0024085_20,1005,1,99.5,345.5,86.0,329.0,113.0,362.0,512.0,464.0,container,False,True,False
DJI_0119_30,1006,1,143.5,204.5,115.0,180.0,172.0,229.0,500.0,500.0,flower pot,False,True,False
DJI_0104_30,1007,1,468.5,261.0,437.0,220.0,500.0,302.0,500.0,500.0,trash bin,False,False,True
DJI_0100_26,1008,1,85.5,339.0,12.0,255.0,159.0,423.0,500.0,500.0,toy,False,False,True
DJI_0100_26,1009,2,83.0,330.0,15.0,255.0,151.0,405.0,500.0,500.0,basketball,False,False,True
DJI_0100_26,1010,3,81.0,328.0,13.0,253.0,149.0,403.0,500.0,500.0,no larvae,False,False,True
G0013868_12,1011,1,201.5,380.0,68.0,248.0,335.0,512.0,512.0,512.0,car,False,False,True
G0036442_8,1012,1,385.0,270.0,362.0,236.0,408.0,304.0,512.0,512.0,toy,False,True,False
G0036442_8,1013,2,487.5,235.0,476.0,225.0,499.0,245.0,512.0,512.0,container,False,True,False
DJI_0395_21,1014,1,126.5,33.5,102.0,9.0,151.0,58.0,500.0,500.0,bird bath,False,True,False
DJI_0105_8,1015,1,200.5,241.0,174.0,220.0,227.0,262.0,500.0,500.0,flower pot,False,True,False
DJI_0105_8,1016,2,233.5,250.5,218.0,233.0,249.0,268.0,500.0,500.0,flower pot,False,True,False
G0013842_1,1017,1,195.5,280.5,33.0,206.0,358.0,355.0,512.0,512.0,car,False,True,False
G0013842_1,1018,2,263.0,158.0,249.0,143.0,277.0,173.0,512.0,512.0,container,False,True,False
G0036498_9,1019,1,45.5,445.0,24.0,429.0,67.0,461.0,512.0,512.0,flower pot,True,False,False
G0036498_9,1020,2,286.0,475.5,273.0,464.0,299.0,487.0,512.0,512.0,flower pot,True,False,False
G0036431_15,1021,1,49.5,161.0,16.0,133.0,83.0,189.0,512.0,512.0,container,False,True,False
DJI_0119_20,1022,1,439.0,106.0,426.0,59.0,452.0,153.0,500.0,500.0,gutter,False,True,False
G0036453_15,1023,1,155.0,148.5,142.0,134.0,168.0,163.0,512.0,512.0,flower pot,False,True,False
G0036453_15,1024,2,13.5,167.5,1.0,154.0,26.0,181.0,512.0,512.0,pot,False,True,False
G0013866_9,1025,1,253.5,225.5,229.0,201.0,278.0,250.0,512.0,512.0,air conditioner,False,True,False
DJI_0154_11,1026,1,46.0,244.0,22.0,219.0,70.0,269.0,500.0,500.0,container,False,True,False
DJI_0154_11,1027,2,19.5,163.5,1.0,128.0,38.0,199.0,500.0,500.0,container,False,True,False
DJI_0154_11,1028,3,53.5,186.5,41.0,174.0,66.0,199.0,500.0,500.0,flower pot,False,True,False
DJI_0154_11,1029,4,174.5,259.5,165.0,248.0,184.0,271.0,500.0,500.0,container,False,True,False
DJI_0154_11,1030,5,44.0,242.0,20.0,217.0,68.0,267.0,500.0,500.0,no larvae,False,True,False
DJI_0154_11,1031,6,19.5,161.5,1.0,126.0,38.0,197.0,500.0,500.0,no larvae,False,True,False
DJI_0154_11,1032,7,51.5,184.5,39.0,172.0,64.0,197.0,500.0,500.0,no larvae,False,True,False
G0024067_1,1033,1,379.5,213.0,350.0,184.0,409.0,242.0,512.0,512.0,table,False,True,False
G0024067_1,1034,2,404.0,153.5,303.0,1.0,505.0,306.0,512.0,512.0,porch,False,True,False
G0024057_15,1035,1,152.0,314.5,139.0,303.0,165.0,326.0,512.0,512.0,container,False,False,True
G0024057_15,1036,2,150.0,329.5,139.0,319.0,161.0,340.0,512.0,512.0,container,False,False,True
G0013831_13,1037,1,108.5,382.0,82.0,348.0,135.0,416.0,512.0,512.0,toy,True,False,False
DJI_0325_18,1038,1,26.0,314.5,2.0,293.0,50.0,336.0,512.0,512.0,flower pot,False,True,False
DJI_0325_18,1039,2,324.0,337.0,302.0,305.0,346.0,369.0,512.0,512.0,flower pot,False,True,False
G0013859_12,1040,1,483.5,469.0,464.0,452.0,503.0,486.0,512.0,512.0,container,False,True,False
DJI_0292_12,1041,1,154.5,216.0,128.0,185.0,181.0,247.0,512.0,512.0,trash bin,True,False,False
DJI_0292_12,1042,2,195.5,257.0,171.0,223.0,220.0,291.0,512.0,512.0,trash bin,True,False,False
