photos,classes,class instances,midx,midy,xmin,ymin,xmax,ymax,confidence
G0036460_17,container,18,224,466,203,438,245,494,0.107908525
G0036460_17,container,19,329.5,18.5,307,0,352,37,0.106637262
G0036460_17,container,20,244.5,453,226,434,263,472,0.104101151
G0036460_17,container,21,103.5,162,96,154,111,170,0.1005942
G0036460_17,container,22,342,18,326,3,358,33,0.095042698
G0036460_17,container,23,305,422,296,414,314,430,0.094551302
G0036460_17,container,24,366.5,472.5,343,455,390,490,0.09401498
G0036460_17,container,25,262.5,450.5,249,435,276,466,0.092662051
G0036460_17,container,26,297,436.5,283,425,311,448,0.091512844
G0036460_17,container,27,383.5,486,367,466,400,506,0.088853776
G0036460_17,container,28,102.5,179.5,95,172,110,187,0.088437997
G0036460_17,container,29,499.5,434,490,424,509,444,0.086190656
G0036460_17,container,30,224.5,457,186,425,263,489,0.084912091
G0036460_17,container,31,182.5,302.5,172,289,193,316,0.084797829
G0036460_17,container,32,356.5,15.5,345,4,368,27,0.083968796
G0036460_17,container,33,333,480,298,455,368,505,0.082151011
G0036460_17,container,34,359,477,328,448,390,506,0.08207757
G0036460_17,container,35,368.5,486,351,466,386,506,0.081913278
G0036460_17,container,36,39.5,468,9,441,70,495,0.081399523
G0036460_17,container,37,175,297.5,165,288,185,307,0.081380822
G0036460_17,container,38,346,444,332,431,360,457,0.079545863
G0036460_17,container,39,334,483.5,320,467,348,500,0.076053686
G0036460_17,container,40,275.5,448.5,262,435,289,462,0.075610489
G0036460_17,container,41,228.5,265.5,204,242,253,289,0.075534761
G0036460_17,container,42,329,431.5,314,420,344,443,0.074475847
G0036460_17,container,43,183.5,279,170,262,197,296,0.073826365
G0036460_17,container,44,11.5,493,3,481,20,505,0.073318027
G0036460_17,container,45,502,427,492,415,512,439,0.072348364
G0036460_17,container,46,501.5,415.5,491,401,512,430,0.071885258
G0036460_17,container,47,218.5,282,201,258,236,306,0.07126271
G0036460_17,container,48,316,483.5,302,469,330,498,0.070766792
G0036460_17,container,49,340,30.5,324,11,356,50,0.070360817
G0036460_17,container,50,409.5,492.5,398,482,421,503,0.070108354
G0036460_17,container,51,187.5,483.5,174,462,201,505,0.069793731
G0036460_17,container,52,345,431.5,329,420,361,443,0.069735482
G0036460_17,container,53,194.5,303.5,178,287,211,320,0.06972795
G0036460_17,container,54,103.5,171,97,164,110,178,0.069618776
G0036460_17,container,55,20.5,491,10,480,31,502,0.068029553
G0036460_17,container,56,97,173.5,90,166,104,181,0.065428659
G0036460_17,container,57,251,17.5,235,1,267,34,0.065391414
G0036460_17,container,58,170.5,485,159,469,182,501,0.065246522
G0036460_17,container,59,237,445.5,222,428,252,463,0.065016069
G0036460_17,container,60,260.5,263.5,242,243,279,284,0.064323761
G0036460_17,container,61,314,419.5,304,411,324,428,0.063545577
G0036460_17,container,62,388,478,356,448,420,508,0.063290529
G0036460_17,container,63,12.5,474.5,1,461,24,488,0.063089281
G0036460_17,container,64,313,469,278,438,348,500,0.062432449
G0036460_17,container,65,336,465.5,316,443,356,488,0.062319394
G0036460_17,container,66,390.5,60,377,39,404,81,0.062249556
G0036460_17,container,67,264,431,253,422,275,440,0.062105481
G0036460_17,container,68,342,43,326,27,358,59,0.060396407
G0036460_17,container,69,182.5,480,145,450,220,510,0.060161415
G0036460_17,container,70,424,494,414,484,434,504,0.059926026
G0036460_17,container,71,28,481,2,457,54,505,0.059489414
G0036460_17,container,72,33,490,21,478,45,502,0.058258515
G0036460_17,container,73,38,445.5,6,418,70,473,0.057468265
G0036460_17,container,74,184,492,175,480,193,504,0.057097375
G0036460_17,container,75,356.5,444.5,344,431,369,458,0.056775767
G0036460_17,container,76,385.5,31,377,20,394,42,0.054034162
G0036460_17,container,77,333.5,450.5,302,415,365,486,0.053887572
G0036460_17,container,78,13,463.5,0,447,26,480,0.053604182
G0036460_17,container,79,288.5,493.5,276,481,301,506,0.05282123
G0036460_17,container,80,247,480.5,210,454,284,507,0.052592475
G0036460_17,container,81,213.5,245,202,234,225,256,0.052490637
G0036460_17,container,82,196.5,445,181,426,212,464,0.052456554
G0036460_17,container,83,497,500,484,489,510,511,0.052435432
G0036460_17,container,84,249,443,236,428,262,458,0.051777489
G0036460_17,container,85,423.5,483.5,412,470,435,497,0.0516304
G0036460_17,container,86,468,116,459,107,477,125,0.05093221
G0036460_17,container,87,208,448,190,431,226,465,0.05056547
G0036460_17,container,88,206.5,488.5,195,473,218,504,0.050380439
G0036460_17,container,89,196,488.5,184,473,208,504,0.05013372
G0036460_17,container,90,279,434,264,423,294,445,0.050115112
G0036460_17,gutter,1,123.5,467.5,3,435,244,500,0.095851801
G0036460_17,gutter,2,313.5,437.5,143,395,484,480,0.094861194
G0036460_17,gutter,3,368,416,228,373,508,459,0.087851375
G0036460_17,gutter,4,239.5,454,104,416,375,492,0.063413441
G0036460_17,gutter,5,210.5,423,35,385,386,461,0.061848663
G0036460_17,gutter,6,365.5,115.5,278,93,453,138,0.050951034
G0036460_17,trash bin,1,212.5,269,189,241,236,297,0.225518703
G0036460_17,trash bin,2,350,475,333,456,367,494,0.117300265
G0036460_17,trash bin,3,204,473.5,172,443,236,504,0.103607342
G0036460_17,trash bin,4,45,487,12,466,78,508,0.07617899
G0036460_17,trash bin,5,425.5,473.5,408,455,443,492,0.07288599
G0036460_17,trash bin,6,23,475,2,447,44,503,0.069163032
G0036460_17,trash bin,7,384.5,488,363,468,406,508,0.067432716
G0036460_17,trash bin,8,224,466,192,433,256,499,0.063482463
G0036460_17,trash bin,9,367,475.5,345,457,389,494,0.062839247
G0036460_17,trash bin,10,203,265.5,161,227,245,304,0.062745474
G0036460_17,trash bin,11,319,23,281,0,357,46,0.060338516
G0036460_17,trash bin,12,343.5,498,323,486,364,510,0.060110781
G0036460_17,trash bin,13,335.5,475,305,446,366,504,0.058007009
G0036460_17,trash bin,14,250,474.5,219,444,281,505,0.056330521
G0036460_17,trash bin,15,182.5,480,145,450,220,510,0.056169413
G0036460_17,toy,1,200,468,179,436,221,500,0.444230467
G0036460_17,toy,2,236,462.5,217,442,255,483,0.118482716
G0036460_17,toy,3,214.5,452,28,399,401,505,0.069960631
G0036460_17,toy,4,305,50,239,26,371,74,0.057882015
G0036460_17,toy,5,244.5,453,226,434,263,472,0.05232548
G0036460_17,toy,6,341.5,96.5,256,71,427,122,0.051648583
G0036460_17,toy,7,185,487.5,139,463,231,512,0.050756928
G0036460_17,toy,8,297.5,87,221,64,374,110,0.050202977
G0036460_17,kayak,1,123.5,467.5,3,435,244,500,0.059509981
G0036460_17,drain,1,271,85.5,217,59,325,112,0.085368998
G0036460_17,drain,2,250.5,451.5,212,420,289,483,0.075033516
G0036460_17,drain,3,230.5,433.5,190,399,271,468,0.068456039
G0036460_17,drain,4,265.5,59.5,220,22,311,97,0.058244679
G0036460_17,drain,5,182,455,141,421,223,489,0.058100689
G0036460_17,drain,6,224.5,457,186,425,263,489,0.055286337
G0036460_17,drain,7,283.5,427.5,245,395,322,460,0.05355249
G0036460_17,clutter,1,239.5,454,104,416,375,492,0.095069721
G0036460_17,clutter,2,319.5,463.5,191,424,448,503,0.090788335
G0036460_17,car,1,309.5,57.5,214,14,405,101,0.195651591
G0036460_17,car,2,264,462.5,83,413,445,512,0.105042584
G0036460_17,car,3,370,59.5,252,3,488,116,0.085252896
G0036460_17,car,4,292.5,35.5,226,0,359,71,0.083638974
G0036460_17,car,5,140,447.5,5,389,275,506,0.059815809
G0036460_17,table,1,287.5,30,237,0,338,60,0.207520053
G0036460_17,table,2,291,50.5,227,26,355,75,0.121620052
G0036460_17,table,3,441.5,467.5,377,428,506,507,0.084995687
G0036460_17,table,4,311.5,44.5,229,0,394,89,0.06474629
G0036460_17,table,5,222.5,484,170,461,275,507,0.055329856
G0036460_17,table,6,333.5,484,277,461,390,507,0.052395307
G0036460_17,table,7,182.5,480,145,450,220,510,0.052021228
G0036460_17,table,8,418.5,485,357,462,480,508,0.051824603
G0036460_17,table,9,258,38.5,226,4,290,73,0.050343048
G0036460_17,no larvae,1,200.5,475,180,440,221,510,0.128420055
G0036460_17,ladder,1,172.5,433,23,394,322,472,0.058447231
G0013832_3,flower pot,1,170.5,216.5,159,205,182,228,0.07904692
G0013832_3,flower pot,2,16,257.5,1,240,31,275,0.065259829
G0013832_3,flower pot,3,169.5,226.5,160,217,179,236,0.064033069
G0013832_3,flower pot,4,41,443,6,411,76,475,0.06364128
G0013832_3,flower pot,5,115,256.5,106,248,124,265,0.063189439
G0013832_3,flower pot,6,62.5,267.5,54,259,71,276,0.062160786
G0013832_3,flower pot,7,87.5,265,79,256,96,274,0.060416501
G0013832_3,flower pot,8,75,265.5,67,257,83,274,0.059679486
G0013832_3,flower pot,9,165,208.5,146,196,184,221,0.055552844
G0013832_3,trash bin,1,101,410,79,389,123,431,0.053374533
G0013832_3,porch,1,193,194.5,27,149,359,240,0.089477398
G0013832_3,porch,2,268.5,174.5,100,131,437,218,0.054689169
G0013832_3,porch,3,123,259.5,2,165,244,354,0.05277149
G0013832_3,container,1,170.5,209,156,197,185,221,0.145115405
G0013832_3,container,2,14.5,238,2,225,27,251,0.143817261
G0013832_3,container,3,13.5,225,1,214,26,236,0.135788113
G0013832_3,container,4,60,237,35,220,85,254,0.105318554
G0013832_3,container,5,181.5,204,166,193,197,215,0.100291595
G0013832_3,container,6,170.5,216.5,159,205,182,228,0.09986376
G0013832_3,container,7,169.5,226.5,160,217,179,236,0.099423975
G0013832_3,container,8,16,252,2,236,30,268,0.097682148
G0013832_3,container,9,169.5,199.5,158,188,181,211,0.084316194
G0013832_3,container,10,15.5,211.5,1,197,30,226,0.080494806
G0013832_3,container,11,31,249,11,230,51,268,0.063977376
G0013832_3,container,12,180.5,218,168,207,193,229,0.062448978
G0013832_3,container,13,128.5,482.5,119,468,138,497,0.059477035
G0013832_3,container,14,375,15.5,358,2,392,29,0.057441086
G0013832_3,container,15,253,444.5,227,423,279,466,0.055708192
G0013832_3,container,16,35.5,237,14,220,57,254,0.055565823
G0013832_3,container,17,224,16,215,8,233,24,0.054614518
G0013832_3,container,18,182,229,172,220,192,238,0.054055165
G0013832_3,container,19,21,495,9,482,33,508,0.053949714
G0013832_3,container,20,21,481.5,6,457,36,506,0.050603259
G0013832_3,container,21,181,191,169,182,193,200,0.050116841
G0013832_3,container,22,34,225.5,18,210,50,241,0.050064072
G0013832_3,gutter,1,268.5,174.5,100,131,437,218,0.080027014
G0013832_3,gutter,2,358,69.5,206,30,510,109,0.074743077
G0013832_3,gutter,3,320,148.5,155,106,485,191,0.058264613
G0013832_3,gutter,4,260.5,209,50,153,471,265,0.050791755
G0013832_3,trash bin,1,101,410,79,389,123,431,0.053374533
G0013832_3,toy,1,60,237,35,220,85,254,0.070317686
G0013832_3,toy,2,89,236,65,219,113,253,0.067287832
G0013832_3,kayak,1,123.5,207.5,4,167,243,248,0.050781164
G0013832_3,drain,1,71.5,227,27,193,116,261,0.090460017
G0013832_3,drain,2,96.5,207.5,48,172,145,243,0.070051469
G0013832_3,drain,3,46,209,7,174,85,244,0.057888657
G0013832_3,drain,4,122.5,226,74,193,171,259,0.051957514
G0013832_3,ladder,1,148,196.5,5,155,291,238,0.113932349
G0013832_3,ladder,2,148.5,234.5,0,189,297,280,0.057744745
DJI_0395_3,flower pot,1,341,33.5,324,19,358,48,0.258627743
DJI_0395_3,flower pot,2,333.5,26,318,10,349,42,0.099794611
DJI_0395_3,flower pot,3,352,25.5,328,8,376,43,0.075982556
DJI_0395_3,flower pot,4,343,49.5,333,39,353,60,0.069630258
DJI_0395_3,flower pot,5,334,42.5,320,27,348,58,0.066946022
DJI_0395_3,flower pot,6,351,39.5,333,24,369,55,0.057063229
DJI_0395_3,flower pot,7,340.5,18,323,4,358,32,0.050531946
DJI_0395_3,basketball,1,335.5,39.5,257,0,414,79,0.057133146
DJI_0395_3,trash bin,1,128.5,390.5,107,365,150,416,0.071488999
DJI_0395_3,trash bin,2,338,27.5,301,1,375,54,0.066471897
DJI_0395_3,container,1,333.5,21.5,321,9,346,34,0.279286057
DJI_0395_3,container,2,334,33.5,319,19,349,48,0.198308572
DJI_0395_3,container,3,135,395.5,116,371,154,420,0.181378484
DJI_0395_3,container,4,206.5,440.5,189,415,224,466,0.088835441
DJI_0395_3,container,5,343,43.5,328,28,358,59,0.087653704
DJI_0395_3,container,6,321,18,310,7,332,29,0.085834891
DJI_0395_3,container,7,122.5,390.5,101,370,144,411,0.066159755
DJI_0395_3,container,8,101.5,133.5,83,120,120,147,0.062163569
DJI_0395_3,container,9,128,377,111,356,145,398,0.061145715
DJI_0395_3,container,10,305,14,296,5,314,23,0.060700033
DJI_0395_3,container,11,155,120.5,138,107,172,134,0.05689263
DJI_0395_3,container,12,169,120.5,153,106,185,135,0.054340992
DJI_0395_3,container,13,88,134,70,121,106,147,0.052148856
DJI_0395_3,container,14,437.5,234,425,221,450,247,0.050702978
DJI_0395_3,container,15,338,27.5,301,1,375,54,0.050125331
DJI_0395_3,gutter,1,257,118.5,65,77,449,160,0.06031071
DJI_0395_3,trash bin,1,128.5,390.5,107,365,150,416,0.071488999
DJI_0395_3,trash bin,2,338,27.5,301,1,375,54,0.066471897
DJI_0395_3,table,1,357,32,322,3,392,61,0.096484907
DJI_0395_3,table,2,323.5,26,282,2,365,50,0.071804687
G0024026_6,flower pot,1,296,489.5,289,481,303,498,0.101677202
G0024026_6,flower pot,2,307.5,489,301,480,314,498,0.080324501
G0024026_6,flower pot,3,284.5,491,277,482,292,500,0.073850185
G0024026_6,flower pot,4,295.5,481.5,287,471,304,492,0.067285433
G0024026_6,flower pot,5,428,265,418,251,438,279,0.062568262
G0024026_6,flower pot,6,283.5,483.5,275,473,292,494,0.06147851
G0024026_6,flower pot,7,413,264,399,248,427,280,0.060392972
G0024026_6,flower pot,8,319,489,312,480,326,498,0.056471158
G0024026_6,flower pot,9,16,340,1,325,31,355,0.054136217
G0024026_6,flower pot,10,423.5,273.5,412,258,435,289,0.053460341
G0024026_6,flower pot,11,272.5,492,265,483,280,501,0.051002551
G0024026_6,basketball,1,57,340,0,269,114,411,0.06062711
G0024026_6,trash bin,1,31.5,331.5,5,303,58,360,0.098667376
G0024026_6,porch,1,245,382.5,81,289,409,476,0.05614154
G0024026_6,container,1,31.5,331.5,5,303,58,360,0.093480743
G0024026_6,container,2,75.5,17,65,6,86,28,0.066369697
G0024026_6,container,3,156.5,11,150,4,163,18,0.065221928
G0024026_6,container,4,77.5,27.5,65,18,90,37,0.053232566
G0024026_6,trash bin,1,31.5,331.5,5,303,58,360,0.098667376
G0024026_6,toy,1,28.5,331,0,310,57,352,0.124070682
G0024026_6,drain,1,39.5,436.5,6,405,73,468,0.052462734
G0024026_6,table,1,95,411,79,390,111,432,0.058102988
G0024026_6,table,2,53.5,413,10,374,97,452,0.057018146
G0036437_2,flower pot,1,304.5,315,287,298,322,332,0.352402002
G0036437_2,flower pot,2,234.5,475,213,454,256,496,0.253878623
G0036437_2,flower pot,3,132.5,394.5,111,373,154,416,0.188393503
G0036437_2,flower pot,4,311.5,307,296,288,327,326,0.124622963
G0036437_2,flower pot,5,211,479.5,193,460,229,499,0.106647387
G0036437_2,flower pot,6,285,312,262,298,308,326,0.094749965
G0036437_2,flower pot,7,224.5,484,205,464,244,504,0.087442651
G0036437_2,flower pot,8,245.5,482,230,465,261,499,0.08358115
G0036437_2,flower pot,9,247,469.5,234,454,260,485,0.081230447
G0036437_2,flower pot,10,260.5,329.5,244,312,277,347,0.080456428
G0036437_2,flower pot,11,234,461.5,220,448,248,475,0.076618798
G0036437_2,flower pot,12,171,423,152,406,190,440,0.06533806
G0036437_2,flower pot,13,120,403,100,381,140,425,0.061356921
G0036437_2,flower pot,14,320,314,304,298,336,330,0.061060783
G0036437_2,flower pot,15,177,319.5,162,303,192,336,0.057718486
G0036437_2,flower pot,16,222,490.5,209,477,235,504,0.051999729
G0036437_2,flower pot,17,304.5,334.5,291,318,318,351,0.05171939
G0036437_2,flower pot,18,323.5,304.5,307,288,340,321,0.051463343
G0036437_2,umbrella,1,447.5,127,391,37,504,217,0.076572828
G0036437_2,basketball,1,217.5,323.5,140,261,295,386,0.081814826
G0036437_2,basketball,2,168.5,372,43,290,294,454,0.067387484
G0036437_2,basketball,3,125,394,80,364,170,424,0.056207944
G0036437_2,trash bin,1,125,394,80,364,170,424,0.097890303
G0036437_2,trash bin,2,122.5,368,93,331,152,405,0.080033399
G0036437_2,trash bin,3,226,478,194,449,258,507,0.074592285
G0036437_2,trash bin,4,132.5,394.5,111,373,154,416,0.070744008
G0036437_2,trash bin,5,121,412,90,375,152,449,0.059582066
G0036437_2,trash bin,6,143,388,114,340,172,436,0.051913742
G0036437_2,porch,1,222.5,381,80,269,365,493,0.079919659
G0036437_2,porch,2,447.5,149.5,383,39,512,260,0.078381136
G0036437_2,porch,3,248,311,165,250,331,372,0.076674752
G0036437_2,porch,4,241.5,262.5,74,80,409,445,0.076500893
G0036437_2,container,1,171.5,320,156,303,187,337,0.422653347
G0036437_2,container,2,132.5,394.5,111,373,154,416,0.382050246
G0036437_2,container,3,304.5,313.5,286,297,323,330,0.220520839
G0036437_2,container,4,171.5,309,159,293,184,325,0.183567956
G0036437_2,container,5,377.5,371,363,350,392,392,0.137052
G0036437_2,container,6,129.5,378.5,114,361,145,396,0.131385729
G0036437_2,container,7,172.5,300,165,291,180,309,0.099351533
G0036437_2,container,8,312.5,326,296,307,329,345,0.088300131
G0036437_2,container,9,331.5,32.5,320,16,343,49,0.079814568
G0036437_2,container,10,306,300,292,286,320,314,0.078902699
G0036437_2,container,11,294,325,278,308,310,342,0.071937531
G0036437_2,container,12,342.5,32.5,331,15,354,50,0.069187447
G0036437_2,container,13,400,47,382,20,418,74,0.068685114
G0036437_2,container,14,399,12.5,381,0,417,25,0.068102479
G0036437_2,container,15,247,490.5,235,479,259,502,0.067498013
G0036437_2,container,16,320,314,304,298,336,330,0.064395949
G0036437_2,container,17,262.5,13,253,5,272,21,0.062475447
G0036437_2,container,18,356.5,34,339,14,374,54,0.061272468
G0036437_2,container,19,181.5,299,173,289,190,309,0.0598929
G0036437_2,container,20,317,15,305,4,329,26,0.05902664
G0036437_2,container,21,385,16.5,371,2,399,31,0.058712453
G0036437_2,container,22,213.5,471.5,196,457,231,486,0.05750965
G0036437_2,container,23,260.5,493.5,248,483,273,504,0.05747154
G0036437_2,container,24,382,347.5,367,327,397,368,0.056572761
G0036437_2,container,25,247,468.5,235,452,259,485,0.054955207
G0036437_2,container,26,315.5,338.5,302,322,329,355,0.054324456
G0036437_2,container,27,187.5,470.5,180,462,195,479,0.053220931
G0036437_2,container,28,226,478,194,449,258,507,0.05286023
G0036437_2,container,29,196.5,471,187,460,206,482,0.052627992
G0036437_2,container,30,316,298.5,304,284,328,313,0.052290075
G0036437_2,container,31,179.5,334,167,320,192,348,0.051663544
G0036437_2,gutter,1,254.5,265.5,186,242,323,289,0.059081737
G0036437_2,gutter,2,266,356,213,326,319,386,0.05442068
G0036437_2,trash bin,1,125,394,80,364,170,424,0.097890303
G0036437_2,trash bin,2,122.5,368,93,331,152,405,0.080033399
G0036437_2,trash bin,3,226,478,194,449,258,507,0.074592285
G0036437_2,trash bin,4,132.5,394.5,111,373,154,416,0.070744008
G0036437_2,trash bin,5,121,412,90,375,152,449,0.059582066
G0036437_2,trash bin,6,143,388,114,340,172,436,0.051913742
G0036437_2,toy,1,412.5,105,361,0,464,210,0.090963677
G0036437_2,clutter,1,384,395.5,345,279,423,512,0.062305469
G0036437_2,clutter,2,220.5,373.5,88,248,353,499,0.058079951
G0036437_2,clutter,3,397,219,353,55,441,383,0.053595066
G0036437_2,clutter,4,125.5,226.5,83,91,168,362,0.051358055
G0036437_2,car,1,441.5,124,403,33,480,215,0.065832175
G0036437_2,car,2,233,309.5,151,247,315,372,0.061440092
G0036437_2,no larvae,1,373.5,369,360,344,387,394,0.06107457
G0024029_7,flower pot,1,464,218,447,205,481,231,0.327410877
G0024029_7,flower pot,2,452.5,221.5,433,206,472,237,0.292845756
G0024029_7,flower pot,3,73,478,65,469,81,487,0.169443607
G0024029_7,flower pot,4,222,490.5,212,481,232,500,0.154856503
G0024029_7,flower pot,5,236.5,491,227,482,246,500,0.153446481
G0024029_7,flower pot,6,218,307.5,194,296,242,319,0.151052102
G0024029_7,flower pot,7,183.5,310.5,166,299,201,322,0.135294527
G0024029_7,flower pot,8,197,312.5,179,303,215,322,0.12736772
G0024029_7,flower pot,9,476,212.5,458,198,494,227,0.110974461
G0024029_7,flower pot,10,170.5,315.5,158,304,183,327,0.109159559
G0024029_7,flower pot,11,59,478,51,469,67,487,0.103980035
G0024029_7,flower pot,12,87.5,479,79,470,96,488,0.094748631
G0024029_7,flower pot,13,250,491.5,241,483,259,500,0.091866381
G0024029_7,flower pot,14,291,482.5,281,472,301,493,0.086652637
G0024029_7,flower pot,15,208.5,490.5,197,480,220,501,0.084062025
G0024029_7,flower pot,16,170.5,323.5,161,314,180,333,0.082471006
G0024029_7,flower pot,17,436,274.5,418,257,454,292,0.078864321
G0024029_7,flower pot,18,211.5,305,199,295,224,315,0.07671921
G0024029_7,flower pot,19,157,318,146,308,168,328,0.06827952
G0024029_7,flower pot,20,196.5,305.5,184,295,209,316,0.067945778
G0024029_7,flower pot,21,496,206,482,192,510,220,0.067022935
G0024029_7,flower pot,22,277.5,482,268,472,287,492,0.05856673
G0024029_7,flower pot,23,429.5,226.5,408,212,451,241,0.058394454
G0024029_7,flower pot,24,223,304,209,293,237,315,0.055110902
G0024029_7,flower pot,25,263,492.5,254,484,272,501,0.053677544
G0024029_7,flower pot,26,170.5,308,160,298,181,318,0.053475689
G0024029_7,flower pot,27,184.5,324,175,314,194,334,0.053291023
G0024029_7,flower pot,28,285,46,255,14,315,78,0.05043849
G0024029_7,umbrella,1,471.5,377,431,311,512,443,0.074409641
G0024029_7,basketball,1,161,366,38,292,284,440,0.065180883
G0024029_7,basketball,2,284,74.5,232,18,336,131,0.061534617
G0024029_7,basketball,3,445,283,378,200,512,366,0.059769448
G0024029_7,basketball,4,423.5,106,352,34,495,178,0.058262978
G0024029_7,basketball,5,115,437.5,22,363,208,512,0.057715558
G0024029_7,basketball,6,426,172,344,110,508,234,0.056497309
G0024029_7,basketball,7,197.5,367,156,335,239,399,0.054733075
G0024029_7,basketball,8,337.5,87,237,33,438,141,0.051804718
G0024029_7,trash bin,1,286,51,254,18,318,84,0.191077262
G0024029_7,trash bin,2,212,358,187,339,237,377,0.087617762
G0024029_7,trash bin,3,301.5,62.5,277,39,326,86,0.072772741
G0024029_7,trash bin,4,285,83.5,252,48,318,119,0.069903821
G0024029_7,trash bin,5,263.5,40.5,233,8,294,73,0.068971254
G0024029_7,trash bin,6,33,224.5,2,196,64,253,0.067869179
G0024029_7,trash bin,7,270,57.5,220,7,320,108,0.059577662
G0024029_7,trash bin,8,326.5,41,296,9,357,73,0.055460595
G0024029_7,trash bin,9,21.5,204.5,0,154,43,255,0.053791657
G0024029_7,porch,1,270.5,286,75,167,466,405,0.140335619
G0024029_7,porch,2,266.5,373.5,93,252,440,495,0.091645062
G0024029_7,porch,3,199,361.5,67,312,331,411,0.060009118
G0024029_7,porch,4,267.5,430,135,355,400,505,0.0546414
G0024029_7,porch,5,427.5,286,343,174,512,398,0.050542098
G0024029_7,container,1,212.5,358,188,338,237,378,0.30285424
G0024029_7,container,2,375,250,365,240,385,260,0.159574568
G0024029_7,container,3,290.5,59.5,266,30,315,89,0.149040058
G0024029_7,container,4,499,367,491,357,507,377,0.137111604
G0024029_7,container,5,210.5,376.5,197,361,224,392,0.112945206
G0024029_7,container,6,169.5,488,152,472,187,504,0.096660458
G0024029_7,container,7,221.5,332.5,210,321,233,344,0.089838967
G0024029_7,container,8,373.5,241,366,233,381,249,0.087907545
G0024029_7,container,9,380.5,259.5,369,249,392,270,0.077948317
G0024029_7,container,10,430,277,412,260,448,294,0.076946214
G0024029_7,container,11,211.5,333,200,322,223,344,0.072912104
G0024029_7,container,12,328.5,58.5,314,42,343,75,0.071554765
G0024029_7,container,13,398.5,419.5,381,397,416,442,0.071348816
G0024029_7,container,14,157.5,495,147,482,168,508,0.071271472
G0024029_7,container,15,108,411.5,90,398,126,425,0.070657305
G0024029_7,container,16,301.5,82,286,64,317,100,0.069570869
G0024029_7,container,17,341,58.5,329,44,353,73,0.06611193
G0024029_7,container,18,202,368,184,349,220,387,0.063682631
G0024029_7,container,19,452,26,439,11,465,41,0.061577749
G0024029_7,container,20,373,230.5,365,223,381,238,0.061138775
G0024029_7,container,21,365,242,356,233,374,251,0.059531178
G0024029_7,container,22,314.5,63,295,43,334,83,0.059328344
G0024029_7,container,23,501.5,360.5,493,350,510,371,0.058491647
G0024029_7,container,24,502,378.5,493,364,511,393,0.058320474
G0024029_7,container,25,198.5,378.5,188,366,209,391,0.058154531
G0024029_7,container,26,493.5,194.5,478,179,509,210,0.058089945
G0024029_7,container,27,179,494.5,166,483,192,506,0.055321425
G0024029_7,container,28,486,261.5,461,205,511,318,0.055052657
G0024029_7,container,29,181,479.5,161,461,201,498,0.05468918
G0024029_7,container,30,494.5,361,484,350,505,372,0.053022172
G0024029_7,container,31,463,25.5,450,12,476,39,0.052795775
G0024029_7,container,32,22,211,6,182,38,240,0.0523922
G0024029_7,container,33,305,45.5,275,12,335,79,0.051386178
G0024029_7,gutter,1,231.5,289,191,249,272,329,0.061676938
G0024029_7,gutter,2,235.5,260,194,220,277,300,0.061527651
G0024029_7,trash bin,1,286,51,254,18,318,84,0.191077262
G0024029_7,trash bin,2,212,358,187,339,237,377,0.087617762
G0024029_7,trash bin,3,301.5,62.5,277,39,326,86,0.072772741
G0024029_7,trash bin,4,285,83.5,252,48,318,119,0.069903821
G0024029_7,trash bin,5,263.5,40.5,233,8,294,73,0.068971254
G0024029_7,trash bin,6,33,224.5,2,196,64,253,0.067869179
G0024029_7,trash bin,7,270,57.5,220,7,320,108,0.059577662
G0024029_7,trash bin,8,326.5,41,296,9,357,73,0.055460595
G0024029_7,trash bin,9,21.5,204.5,0,154,43,255,0.053791657
G0024029_7,toy,1,21,221,3,190,39,252,0.065184936
G0024029_7,toy,2,127.5,422,85,337,170,507,0.050328162
G0024029_7,drain,1,28.5,363,0,320,57,406,0.051445674
G0024029_7,watering can,1,20.5,213,3,184,38,242,0.063945964
G0013877_1,flower pot,1,366,31.5,339,4,393,59,0.115968533
G0013877_1,flower pot,2,338.5,31.5,311,3,366,60,0.076210722
G0013877_1,flower pot,3,395,31,365,5,425,57,0.063182555
G0013877_1,flower pot,4,45.5,205.5,9,165,82,246,0.063088328
G0013877_1,flower pot,5,48,377.5,10,352,86,403,0.06051141
G0013877_1,flower pot,6,137,360,125,342,149,378,0.057115488
G0013877_1,flower pot,7,59.5,195,40,162,79,228,0.05644023
G0013877_1,flower pot,8,46,403,8,377,84,429,0.056201361
G0013877_1,flower pot,9,487.5,29.5,467,4,508,55,0.055235226
G0013877_1,flower pot,10,48,354,10,328,86,380,0.053646516
G0013877_1,flower pot,11,35.5,445.5,4,427,67,464,0.05212798
G0013877_1,flower pot,12,72.5,435,33,407,112,463,0.050657559
G0013877_1,tarp,1,71,374,14,307,128,441,0.10591092
G0013877_1,tarp,2,93.5,393.5,53,347,134,440,0.061677851
G0013877_1,basketball,1,129.5,349.5,52,273,207,426,0.094958976
G0013877_1,basketball,2,81.5,383,19,336,144,430,0.083724312
G0013877_1,basketball,3,398.5,58.5,299,3,498,114,0.072411932
G0013877_1,basketball,4,398.5,26,363,2,434,50,0.069481626
G0013877_1,basketball,5,434.5,37.5,372,1,497,74,0.067675352
G0013877_1,basketball,6,174.5,385.5,114,326,235,445,0.066619851
G0013877_1,basketball,7,23.5,207,0,166,47,248,0.064912908
